975,182
976,43
977,126
978,125
979,45
980,181
981,181
982,203
983,182
984,127
985,182
986,182
987,203
988,24
989,126
990,203
991,46
992,182
993,125
994,181
995,126
996,203
997,181
998,24
999,182
1000,182
1001,45
1002,44
1003,203
1004,121
1005,125
1006,203
1007,124
1008,24
1009,24
1010,24
1011,181
1012,126
1013,123
1014,123
1015,121
1016,44
1017,125
1018,121
1019,120
1020,202
1021,127
1022,45
1023,46
1024,181
1025,45
1026,182
1027,124
1028,123
1029,203
1030,182
1031,125
1032,202
1033,124
1034,24
1035,203
1036,125
1037,182
1038,125
1039,46
1040,203
1041,120
1042,124
1043,203
1044,125
1045,183
1046,45
1047,43
1048,203
1049,181
1050,120
1051,125
1052,183
1053,181
1054,125
1055,123
1056,126
1057,46
1058,120
1059,121
1060,181
1061,121
1062,123
1063,126
1064,126
1065,46
1066,24
1067,126
1068,181
1069,44
1070,181
1071,123
1072,123
1073,181
1074,124
1075,123
1076,204
1077,123
1078,181
1079,181
1080,121
1081,123
1082,182
1083,182
1084,45
1085,44
1086,182
1087,122
1088,123
1089,45
1090,44
1091,182
1092,125
1093,182
1094,46
1095,121
1096,121
1097,44
1098,203
1099,203
1100,182
1101,45
1102,45
1103,181
1104,70
1105,182
1106,121
1107,24
1108,120
1109,182
1110,24
1111,24
1112,121
1113,43
1114,44
1115,69
1116,68
1117,43
1118,45
1119,46
1120,69
1121,45
1122,182
1123,44
1124,45
1125,182
1126,121
1127,203
1128,69
1129,69
1130,70
1131,69
1132,68
1133,44
1134,46
1135,44
1136,121
1137,122
1138,121
1139,182
1140,121
1141,182
1142,121
1143,46
1144,44
1145,203
1146,203
1147,182
1148,182
1149,203
1150,121
1151,121
1152,45
1153,69
1154,203
1155,203
1156,45
1157,182
1158,121
1159,121
1160,204
1161,120
1162,69
1163,44
1164,43
1165,122
1166,46
1167,121
1168,122
1169,203
1170,44
1171,182
1172,203
1173,182
1174,122
1175,45
1176,45
1177,203
1178,122
1179,88
1180,132
1181,204
1182,81
1183,33
1184,79
1185,43
1186,44
1187,44
1188,182
1189,44
1190,122
1191,46
1192,203
1193,182
1194,43
1195,69
1196,43
1197,120
1198,203
1199,203
1200,46
1201,46
1202,182
1203,193
1204,193
1205,193
1206,121
1207,182
1208,45
1209,75
1210,44
1211,46
1212,46
1213,122
1214,45
1215,204
1216,45
1217,69
1218,121
1219,203
1220,203
1221,182
1222,4
1223,121
1224,44
1225,16
1226,46
1227,45
1228,46
1229,45
1230,121
1231,122
1232,182
1233,182
1234,45
1235,44
1236,182
1237,121
1238,45
1239,46
1240,122
1241,204
1242,46
1243,182
1244,45
1245,43
1246,121
1247,44
1248,45
1249,123
1250,123
1251,44
1252,44
1253,44
1254,44
1255,44
1256,182
1257,121
1258,49
1259,50
1260,204
1261,121
1262,120
1263,44
1264,182
1265,203
1266,121
1267,44
1268,121
1269,182
1270,182
1271,46
1272,182
1273,44
1274,44
1275,45
1276,182
1277,122
1278,203
1279,45
1280,46
1281,44
1282,182
1283,68
1284,68
1285,46
1286,182
1287,46
1288,182
1289,69
1290,45
1291,182
1292,44
1293,45
1294,182
1295,70
1296,182
1297,203
1298,45
1299,45
1300,45
1301,203
1302,203
1303,182
1304,45
1305,204
1306,122
1307,46
1308,69
1309,43
1310,46
1311,44
1312,121
1313,44
1314,203
1315,182
1316,182
1317,46
1318,43
1319,44
1320,45
1321,182
1322,44
1323,121
1324,44
1325,46
1326,182
1327,44
1328,43
1329,182
1330,44
1331,182
1332,45
1333,45
1334,203
1335,44
1336,45
1337,43
1338,46
1339,203
1340,182
1341,44
1342,69
1343,182
1344,46
1345,44
1346,44
1347,46
1348,69
1349,45
1350,182
1351,203
1352,203
1353,44
1354,46
1355,120
1356,45
1357,182
1358,203
1359,120
1360,121
1361,203
1362,44
1363,203
1364,46
1365,182
1366,69
1367,45
1368,182
1369,182
1370,45
1371,44
1372,182
1373,182
1374,182
1375,182
1376,44
1377,44
1378,122
1379,120
1380,43
1381,182
1382,203
1383,203
1384,44
1385,204
1386,204
1387,46
1388,182
1389,45
1390,46
1391,182
1392,182
1393,45
1394,44
1395,45
1396,44
1397,46
1398,182
1399,203
1400,45
1401,182
1402,44
1403,121
1404,203
1405,122
1406,121
1407,68
1408,43
1409,46
1410,69
1411,203
1412,45
1413,46
1414,120
1415,182
1416,46
1417,43
1418,44
1419,69
1420,203
1421,45
1422,203
1423,46
1424,69
1425,182
1426,182
1427,204
1428,203
1429,122
1430,182
1431,70
1432,181
1433,182
1434,203
1435,122
1436,45
1437,44
1438,203
1439,203
1440,203
1441,44
1442,69
1443,45
1444,203
1445,46
1446,122
1447,121
1448,182
1449,203
1450,182
1451,122
1452,44
1453,203
1454,44
1455,120
1456,46
1457,120
1458,45
1459,46
1460,44
1461,203
1462,44
1463,182
1464,182
1465,45
1466,45
1467,45
1468,182
1469,45
1470,45
1471,44
1472,121
1473,122
1474,121
1475,121
1476,121
1477,43
1478,203
1479,203
1480,182
1481,121
1482,46
1483,182
1484,121
1485,182
1486,45
1487,45
1488,182
1489,182
1490,45
1491,27
1492,201
1493,27
1494,26
1495,119
1496,19
1497,27
1498,28
1499,25
1500,24
1501,23
1502,23
1503,23
1504,26
1505,23
1506,23
1507,118
1508,25
1509,24
1510,25
1511,25
1512,24
1513,23
1514,23
1515,21
1516,24
1517,24
1518,23
1519,42
1520,118
1521,117
1522,117
1523,118
1524,19
1525,118
1526,118
1527,26
1528,26
1529,200
1530,21
1531,21
1532,23
1533,24
1534,24
1535,23
1536,24
1537,24
1538,24
1539,24
1540,24
1541,19
1542,19
1543,19
1544,24
1545,118
1546,118
1547,24
1548,26
1549,23
1550,24
1551,24
1552,24
1553,24
1554,23
1555,23
1556,26
1557,24
1558,26
1559,118
1560,25
1561,24
1562,118
1563,119
1564,119
1565,200
1566,21
1567,178
1568,42
1569,25
1570,26
1571,26
1572,177
1573,26
1574,42
1575,22
1576,21
1577,171
1578,118
1579,23
1580,42
1581,24
1582,169
1583,21
1584,21
1585,21
1586,27
1587,24
1588,25
1589,27
1590,27
1591,42
1592,23
1593,23
1594,18
1595,178
1596,24
1597,21
1598,24
1599,171
1600,180
1601,21
1602,204
1603,204
1604,118
1605,25
1606,22
1607,23
1608,200
1609,21
1610,21
1611,171
1612,21
1613,169
1614,117
1615,171
1616,171
1617,179
1618,26
1619,42
1620,26
1621,26
1622,42
1623,42
1624,200
1625,21
1626,21
1627,177
1628,181
1629,24
1630,117
1631,169
1632,24
1633,25
1634,19
1635,200
1636,118
1637,201
1638,180
1639,27
1640,23
1641,24
1642,26
1643,24
1644,23
1645,23
1646,21
1647,21
1648,201
1649,23
1650,26
1651,24
1652,23
1653,178
1654,24
1655,21
1656,19
1657,24
1658,119
1659,178
1660,26
1661,119
1662,23
1663,25
1664,23
1665,21
1666,24
1667,118
1668,24
1669,179
1670,24
1671,23
1672,21
1673,18
1674,22
1675,26
1676,23
1677,21
1678,179
1679,24
1680,118
1681,21
1682,177
1683,28
1684,24
1685,119
1686,24
1687,24
1688,23
1689,119
1690,28
1691,24
1692,24
1693,27
1694,25
1695,201
1696,23
1697,119
1698,24
1699,21
1700,24
1701,24
1702,24
1703,118
1704,21
1705,24
1706,177
1707,118
1708,23
1709,21
1710,119
1711,26
1712,24
1713,25
1714,180
1715,21
1716,181
1717,26
1718,21
1719,26
1720,27
1721,21
1722,24
1723,24
1724,24
1725,24
1726,200
1727,23
1728,26
1729,201
1730,21
1731,28
1732,27
1733,23
1734,24
1735,179
1736,19
1737,25
1738,19
1739,119
1740,26
1741,42
1742,26
1743,169
1744,23
1745,26
1746,21
1747,26
1748,179
1749,200
1750,21
1751,171
1752,26
1753,200
1754,119
1755,27
1756,28
1757,28
1758,21
1759,181
1760,24
1761,119
1762,26
1763,27
1764,28
1765,200
1766,119
1767,119
1768,24
1769,23
1770,21
1771,42
1772,26
1773,23
1774,201
1775,24
1776,179
1777,21
1778,22
1779,177
1780,23
1781,118
1782,178
1783,28
1784,25
1785,200
1786,24
1787,23
1788,24
1789,24
1790,23
1791,119
1792,19
1793,23
1794,200
1795,118
1796,21
1797,200
1798,22
1799,24
1800,27
1801,180
1802,24
1803,21
1804,119
1805,118
1806,177
1807,177
1808,26
1809,27
1810,26
1811,21
1812,21
1813,24
1814,200
1815,21
1816,119
1817,172
1818,26
1819,201
1820,26
1821,118
1822,24
1823,21
1824,27
1825,24
1826,21
1827,23
1828,24
1829,26
1830,23
1831,23
1832,171
1833,26
1834,201
1835,23
1836,180
1837,171
1838,201
1839,23
1840,177
1841,179
1842,23
1843,21
1844,23
1845,23
1846,21
1847,171
1848,21
1849,23
1850,179
1851,201
1852,24
1853,23
1854,21
1855,21
1856,21
1857,200
1858,27
1859,24
1860,24
1861,25
1862,23
1863,201
1864,21
1865,25
1866,26
1867,201
1868,171
1869,23
1870,171
1871,25
1872,25
1873,23
1874,28
1875,23
1876,200
1877,25
1878,178
1879,27
1880,24
1881,23
1882,178
1883,22
1884,25
1885,21
1886,200
1887,25
1888,25
1889,27
1890,21
1891,169
1892,21
1893,25
1894,178
1895,26
1896,27
1897,25
1898,24
1899,42
1900,24
1901,119
1902,27
1903,27
1904,23
1905,200
1906,21
1907,23
1908,21
1909,28
1910,27
1911,24
1912,24
1913,42
1914,178
1915,21
1916,23
1917,42
1918,178
1919,25
1920,171
1921,181
1922,18
1923,23
1924,21
1925,28
1926,18
1927,118
1928,27
1929,24
1930,171
1931,171
1932,23
1933,171
1934,25
1935,24
1936,23
1937,21
1938,24
1939,42
1940,178
1941,118
1942,118
1943,27
1944,23
1945,19
1946,26
1947,21
1948,24
1949,24
1950,24
1951,21
1952,26
1953,18
1954,24
1955,23
1956,21
1957,42
1958,24
1959,23
1960,24
1961,24
1962,24
1963,179
1964,24
1965,21
1966,21
1967,181
1968,21
1969,171
1970,25
1971,25
1972,180
1973,118
1974,24
1975,21
1976,23
1977,171
1978,23
1979,21
1980,26
1981,200
1982,119
1983,201
1984,23
1985,26
1986,171
1987,25
1988,171
1989,24
1990,24
1991,21
1992,169
1993,26
1994,21
1995,171
1996,178
1997,21
1998,24
1999,24
2000,178
2001,180
2002,19
2003,24
2004,25
2005,27
2006,171
2007,27
2008,179
2009,23
2010,18
2011,181
2012,28
2013,171
2014,23
2015,178
2016,24
2017,23
2018,22
2019,171
2020,19
2021,21
2022,24
2023,201
2024,171
2025,25
2026,178
2027,200
2028,26
2029,27
2030,23
2031,42
2032,181
2033,118
2034,24
2035,24
2036,179
2037,25
2038,24
2039,21
2040,177
2041,169
2042,177
2043,25
2044,21
2045,27
2046,178
2047,21
2048,21
2049,200
2050,42
2051,22
2052,200
2053,25
2054,19
2055,22
2056,119
2057,22
2058,177
2059,21
2060,171
2061,23
2062,177
2063,25
2064,25
2065,118
2066,42
2067,24
2068,169
2069,42
2070,23
2071,119
2072,24
2073,19
2074,171
2075,26
2076,26
2077,42
2078,24
2079,26
2080,21
2081,24
2082,23
2083,24
2084,178
2085,179
2086,171
2087,24
2088,26
2089,23
2090,177
2091,27
2092,26
2093,200
2094,24
2095,179
2096,26
2097,200
2098,24
2099,179
2100,178
2101,25
2102,21
2103,26
2104,24
2105,179
2106,23
2107,27
2108,21
2109,25
2110,178
2111,24
2112,24
2113,24
2114,177
2115,21
2116,21
2117,201
2118,200
2119,27
2120,26
2121,118
2122,117
2123,26
2124,179
2125,179
2126,21
2127,25
2128,201
2129,19
2130,24
2131,23
2132,25
2133,171
2134,19
2135,118
2136,26
2137,141
2138,200
2139,21
2140,26
2141,42
2142,26
2143,23
2144,26
2145,177
2146,21
2147,181
2148,23
2149,24
2150,26
2151,24
2152,23
2153,23
2154,23
2155,26
2156,118
2157,22
2158,23
2159,24
2160,179
2161,24
2162,154
2163,171
2164,24
2165,171
2166,24
2167,23
2168,22
2169,24
2170,119
2171,24
2172,23
2173,178
2174,28
2175,177
2176,178
2177,177
2178,200
2179,25
2180,24
2181,179
2182,24
2183,22
2184,171
2185,24
2186,23
2187,26
2188,27
2189,22
2190,201
2191,25
2192,171
2193,201
2194,26
2195,28
2196,24
2197,24
2198,26
2199,177
2200,21
2201,171
2202,21
2203,24
2204,26
2205,24
2206,23
2207,178
2208,24
2209,26
2210,171
2211,200
2212,118
2213,24
2214,200
2215,21
2216,24
2217,179
2218,24
2219,25
2220,171
2221,24
2222,181
2223,179
2224,24
2225,24
2226,24
2227,21
2228,24
2229,24
2230,19
2231,26
2232,28
2233,24
2234,24
2235,23
2236,177
2237,27
2238,26
2239,27
2240,23
2241,21
2242,201
2243,23
2244,23
2245,23
2246,118
2247,23
2248,23
2249,26
2250,28
2251,24
2252,23
2253,21
2254,180
2255,23
2256,24
2257,23
2258,172
2259,24
2260,25
2261,169
2262,200
2263,178
2264,178
2265,23
2266,26
2267,118
2268,201
2269,24
2270,24
2271,24
2272,22
2273,24
2274,24
2275,27
2276,26
2277,25
2278,171
2279,171
2280,26
2281,23
2282,27
2283,177
2284,24
2285,181
2286,24
2287,23
2288,19
2289,23
2290,24
2291,24
2292,178
2293,24
2294,117
2295,177
2296,200
2297,180
2298,21
2299,26
2300,179
2301,178
2302,23
2303,26
2304,28
2305,177
2306,26
2307,24
2308,26
2309,24
2310,24
2311,23
2312,179
2313,200
2314,178
2315,169
2316,28
2317,23
2318,201
2319,24
2320,24
2321,171
2322,179
2323,26
2324,24
2325,200
2326,21
2327,21
2328,23
2329,27
2330,24
2331,25
2332,179
2333,201
2334,117
2335,21
2336,177
2337,23
2338,21
2339,21
2340,171
2341,178
2342,178
2343,42
2344,22
2345,24
2346,200
2347,21
2348,21
2349,19
2350,24
2351,18
2352,118
2353,27
2354,179
2355,26
2356,27
2357,26
2358,21
2359,21
2360,24
2361,25
2362,21
2363,177
2364,23
2365,119
2366,178
2367,25
2368,24
2369,25
2370,24
2371,23
2372,18
2373,26
2374,26
2375,23
2376,21
2377,204
2378,169
2379,177
2380,23
2381,26
2382,23
2383,24
2384,28
2385,25
2386,24
2387,118
2388,178
2389,21
2390,26
2391,26
2392,118
2393,27
2394,25
2395,177
2396,26
2397,25
2398,21
2399,23
2400,28
2401,25
2402,21
2403,178
2404,19
2405,178
2406,27
2407,21
2408,201
2409,26
2410,27
2411,42
2412,23
2413,200
2414,26
2415,178
2416,24
2417,178
2418,18
2419,24
2420,200
2421,25
2422,26
2423,179
2424,201
2425,26
2426,24
2427,179
2428,23
2429,27
2430,23
2431,21
2432,24
2433,28
2434,26
2435,179
2436,118
2437,18
2438,118
2439,28
2440,21
2441,21
2442,24
2443,24
2444,24
2445,23
2446,21
2447,24
2448,179
2449,180
2450,23
2451,24
2452,26
2453,21
2454,21
2455,26
2456,23
2457,24
2458,26
2459,24
2460,21
2461,25
2462,179
2463,201
2464,25
2465,23
2466,28
2467,26
2468,178
2469,24
2470,178
2471,28
2472,23
2473,25
2474,180
2475,25
2476,25
2477,28
2478,119
2479,178
2480,24
2481,19
2482,25
2483,177
2484,23
2485,21
2486,171
2487,204
2488,23
2489,178
2490,24
2491,200
2492,23
2493,177
2494,25
2495,42
2496,177
2497,26
2498,26
2499,119
2500,177
2501,24
2502,24
2503,178
2504,119
2505,24
2506,26
2507,24
2508,26
2509,27
2510,25
2511,25
2512,18
2513,42
2514,28
2515,24
2516,24
2517,24
2518,23
2519,23
2520,23
2521,26
2522,26
2523,27
2524,26
2525,24
2526,23
2527,21
2528,179
2529,26
2530,204
2531,200
2532,201
2533,200
2534,24
2535,28
2536,28
2537,25
2538,23
2539,172
2540,24
2541,24
2542,23
2543,26
2544,171
2545,23
2546,23
2547,42
2548,179
2549,26
2550,21
2551,23
2552,24
2553,24
2554,178
2555,119
2556,18
2557,24
2558,25
2559,26
2560,24
2561,126
2562,180
2563,24
2564,24
2565,127
2566,125
2567,126
2568,181
2569,125
2570,125
2571,125
2572,24
2573,126
2574,126
2575,24
2576,126
2577,202
2578,24
2579,126
2580,24
2581,177
2582,202
2583,24
2584,26
2585,118
2586,26
2587,27
2588,20
2589,171
2590,178
2591,126
2592,21
2593,25
2594,24
2595,119
2596,23
2597,181
2598,21
2599,123
2600,24
2601,25
2602,122
2603,25
2604,171
2605,24
2606,204
2607,178
2608,126
2609,177
2610,178
2611,179
2612,26
2613,125
2614,42
2615,120
2616,177
2617,200
2618,119
2619,24
2620,181
2621,23
2622,178
2623,26
2624,24
2625,123
2626,124
2627,123
2628,126
2629,24
2630,26
2631,125
2632,21
2633,118
2634,21
2635,171
2636,118
2637,21
2638,42
2639,24
2640,183
2641,124
2642,126
2643,124
2644,24
2645,171
2646,125
2647,24
2648,26
2649,24
2650,21
2651,125
2652,121
2653,24
2654,24
2655,21
2656,124
2657,24
2658,177
2659,123
2660,24
2661,123
2662,26
2663,126
2664,24
2665,28
2666,24
2667,25
2668,123
2669,125
2670,171
2671,25
2672,24
2673,125
2674,23
2675,24
2676,171
2677,25
2678,27
2679,178
2680,23
2681,202
2682,183
2683,119
2684,118
2685,202
2686,181
2687,26
2688,22
2689,125
2690,26
2691,27
2692,24
2693,200
2694,24
2695,42
2696,124
2697,179
2698,24
2699,118
2700,24
2701,179
2702,28
2703,178
2704,126
2705,171
2706,24
2707,124
2708,125
2709,24
2710,24
2711,124
2712,27
2713,23
2714,125
2715,24
2716,21
2717,24
2718,123
2719,125
2720,123
2721,26
2722,202
2723,24
2724,24
2725,171
2726,24
2727,120
2728,25
2729,24
2730,24
2731,24
2732,27
2733,26
2734,26
2735,21
2736,28
2737,177
2738,42
2739,125
2740,181
2741,21
2742,178
2743,125
2744,26
2745,169
2746,24
2747,24
2748,24
2749,21
2750,23
2751,24
2752,22
2753,181
2754,124
2755,201
2756,181
2757,124
2758,125
2759,179
2760,24
2761,171
2762,200
2763,171
2764,27
2765,24
2766,24
2767,21
2768,126
2769,125
2770,26
2771,25
2772,23
2773,24
2774,24
2775,125
2776,28
2777,24
2778,118
2779,181
2780,124
2781,119
2782,126
2783,201
2784,24
2785,118
2786,24
2787,28
2788,21
2789,126
2790,24
2791,23
2792,121
2793,24
2794,125
2795,171
2796,179
2797,123
2798,24
2799,28
2800,23
2801,126
2802,24
2803,24
2804,177
2805,23
2806,26
2807,126
2808,127
2809,179
2810,24
2811,28
2812,24
2813,24
2814,23
2815,42
2816,27
2817,25
2818,23
2819,124
2820,24
2821,25
2822,23
2823,123
2824,25
2825,26
2826,118
2827,27
2828,42
2829,126
2830,26
2831,26
2832,21
2833,25
2834,123
2835,21
2836,24
2837,26
2838,24
2839,24
2840,21
2841,27
2842,21
2843,126
2844,171
2845,171
2846,21
2847,124
2848,123
2849,26
2850,177
2851,171
2852,24
2853,124
2854,27
2855,19
2856,171
2857,179
2858,24
2859,127
2860,26
2861,24
2862,27
2863,27
2864,123
2865,24
2866,127
2867,124
2868,26
2869,22
2870,125
2871,28
2872,125
2873,120
2874,24
2875,124
2876,26
2877,204
2878,26
2879,121
2880,123
2881,122
2882,178
2883,24
2884,179
2885,200
2886,124
2887,125
2888,203
2889,126
2890,24
2891,125
2892,181
2893,125
2894,171
2895,22
2896,179
2897,23
2898,119
2899,171
2900,23
2901,24
2902,25
2903,24
2904,181
2905,126
2906,27
2907,177
2908,24
2909,181
2910,124
2911,25
2912,203
2913,27
2914,123
2915,125
2916,24
2917,27
2918,26
2919,126
2920,122
2921,23
2922,123
2923,172
2924,24
2925,177
2926,125
2927,23
2928,171
2929,22
2930,125
2931,126
2932,21
2933,24
2934,25
2935,126
2936,25
2937,123
2938,125
2939,123
2940,126
2941,42
2942,25
2943,178
2944,23
2945,26
2946,22
2947,24
2948,122
2949,24
2950,178
2951,171
2952,126
2953,126
2954,24
2955,24
2956,171
2957,26
2958,181
2959,179
2960,24
2961,203
2962,25
2963,179
2964,21
2965,24
2966,123
2967,201
2968,171
2969,181
2970,125
2971,171
2972,177
2973,171
2974,177
2975,24
2976,26
2977,125
2978,124
2979,200
2980,24
2981,123
2982,24
2983,26
2984,25
2985,181
2986,21
2987,26
2988,28
2989,124
2990,171
2991,27
2992,25
2993,28
2994,200
2995,26
2996,118
2997,178
2998,21
2999,26
